Unnamed: 0_x,name,rating_x,reviews,company_type,Head_Quarters,Company_Age,No_of_Employee,Unnamed: 0_y,company description,rating_y,review,salaries,no. of job opening
3919,Sjmmcsl,3.5,(104 Reviews),Pune + 35 more,5k-10k employees (Global),,,7510,Banking | 5k-10k Employees (Global) | Pune +34 more,4.0,90 Reviews,122 Salaries,-- Jobs
3920,Cleartrip,3.9,(104 Reviews),Private,"Mumbai,Maharashtra + 8 more",17 years old,501-1k employees (India),5436,Internet | 501-1k Employees | 18 years old | Mumbai +10 more,3.7,129 Reviews,1.2k Salaries,18 Jobs
3921,XSEED Education,3.1,(104 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 17 more",14 years old,201-500 employees (Global),5944,EdTech | 201-500 Employees (Global) | 15 years old | Bangalore/Bengaluru +17 more,3.3,116 Reviews,760 Salaries,2 Jobs
3921,XSEED Education,3.1,(104 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 17 more",14 years old,201-500 employees (Global),5962,EdTech | 201-500 Employees (Global) | 15 years old | Bangalore/Bengaluru +17 more,3.3,116 Reviews,760 Salaries,2 Jobs
3924,Weavetex Overseas,3.7,(104 Reviews),"Baghpat,Uttar Pradesh + 5 more",53 years old,1k-5k employees (Global),,6334,Fashion & Textile | 201-500 Employees | 54 years old | New Delhi +7 more,4.2,109 Reviews,608 Salaries,2 Jobs
3925,S.M. Consultants,3.7,(104 Reviews),Private,"Bhubaneswar,Odisha + 16 more",23 years old,501-1k employees (Global),5801,Management Consulting | 51-200 Employees | 24 years old | Bhubaneswar +16 more,3.8,119 Reviews,629 Salaries,3 Jobs
3926,Micro Plastics,3.5,(104 Reviews),Harohalli + 6 more,33 years old,201-500 employees (Global),,3839,Petrochemicals | 501-1k Employees | 18 years old | Bengaluru/Bangalore +9 more,3.6,190 Reviews,1.2k Salaries,2 Jobs
3927,Igarashi Motors,4.3,(104 Reviews),Public,"Chennai,Tamil Nadu + 2 more",30 years old,501-1k employees (India),5042,Auto Components | 501-1k Employees | Public | 31 years old | Chennai +5 more,3.9,140 Reviews,1.1k Salaries,-- Jobs
3929,ABIL Group,3.8,(104 Reviews),Private,"Pune,Maharashtra + 1 more",43 years old,201-500 employees (Global),7434,Real Estate | 1k-5k Employees | Conglomerate | 44 years old | Pune +1 more,4.2,91 Reviews,460 Salaries,4 Jobs
3931,XSEED Education,3.1,(104 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 17 more",14 years old,201-500 employees (Global),5944,EdTech | 201-500 Employees (Global) | 15 years old | Bangalore/Bengaluru +17 more,3.3,116 Reviews,760 Salaries,2 Jobs
3931,XSEED Education,3.1,(104 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 17 more",14 years old,201-500 employees (Global),5962,EdTech | 201-500 Employees (Global) | 15 years old | Bangalore/Bengaluru +17 more,3.3,116 Reviews,760 Salaries,2 Jobs
3933,Cleartrip,3.9,(104 Reviews),Private,"Mumbai,Maharashtra + 8 more",17 years old,501-1k employees (India),5436,Internet | 501-1k Employees | 18 years old | Mumbai +10 more,3.7,129 Reviews,1.2k Salaries,18 Jobs
3935,Igarashi Motors,4.3,(104 Reviews),Public,"Chennai,Tamil Nadu + 2 more",30 years old,501-1k employees (India),5042,Auto Components | 501-1k Employees | Public | 31 years old | Chennai +5 more,3.9,140 Reviews,1.1k Salaries,-- Jobs
3937,ICICI Direct,3.9,(104 Reviews),Private,Mumbai + 39 more,27 years old,201-500 employees (India),4431,Financial Services | 201-500 Employees | 28 years old | Mumbai +51 more,3.8,162 Reviews,1.1k Salaries,-- Jobs
3939,Gpt Infraprojects,3.7,(104 Reviews),Public,"Kolkata,West Bengal + 13 more",42 years old,501-1k employees (Global),4872,Engineering & Construction | 1k-5k Employees | Public | 43 years old | Kolkata +16 more,3.8,145 Reviews,614 Salaries,-- Jobs
3941,Indo Amines,3.4,(104 Reviews),Public,"Thane,Maharashtra + 4 more",43 years old,201-500 employees (Global),4453,Chemicals | 201-500 Employees | Public | 44 years old | Thane +5 more,3.4,161 Reviews,1.2k Salaries,4 Jobs
3942,Helloverify,3.9,(104 Reviews),Noida + 4 more,10 years old,201-500 employees (India),,3392,Law Enforcement & Security | 201-500 Employees | Startup | 11 years old | Noida +4 more,3.4,216 Reviews,1.2k Salaries,34 Jobs
3942,Helloverify,3.9,(104 Reviews),Noida + 4 more,10 years old,201-500 employees (India),,3402,Law Enforcement & Security | 201-500 Employees | Startup | 11 years old | Noida +4 more,3.4,216 Reviews,1.2k Salaries,34 Jobs
3943,Hicare Services,3.9,(104 Reviews),Private,"Mumbai,Maharashtra + 21 more",19 years old,501-1k employees (India),3891,501-1k Employees | 20 years old | Mumbai +24 more,3.9,187 Reviews,849 Salaries,7 Jobs
3944,Xrbia Developers,3.0,(104 Reviews),Private,"Pune,Maharashtra + 4 more",10 years old,201-500 employees (Global),4740,Real Estate | 201-500 Employees | 11 years old | Pune +7 more,2.8,150 Reviews,1.1k Salaries,3 Jobs
3945,Aptean,3.2,(117 Reviews),Private,"Alpharetta,Georgia",24 years old,501-1k employees (India),3819,IT Services & Consulting | 501-1k Employees | 25 years old | Alpharetta +2 more,3.4,191 Reviews,1.9k Salaries,17 Jobs
3947,Ather Energy,4.1,(103 Reviews),Private,Bangalore + 7 more,9 years old,201-500 employees (India),2320,Automobile | 1k-5k Employees | Startup | 10 years old | Bangalore +24 more,4.0,328 Reviews,2.6k Salaries,20 Jobs
3952,Adcock Ingram,3.5,(103 Reviews),"Abu Dhabi,Gauteng + 9 more",132 years old,1k-5k employees (Global),,5442,Pharma | 201-500 Employees | Conglomerate | 133 years old | Abu Dhabi +10 more,3.7,129 Reviews,765 Salaries,-- Jobs
3953,Binary Semantics,3.5,(103 Reviews),Private,"Gurgaon/Gurugram,Haryana + 5 more",36 years old,1k-5k employees (Global),4366,IT Services & Consulting | 501-1k Employees | 37 years old | Gurugram +7 more,3.9,165 Reviews,1.3k Salaries,25 Jobs
3954,Career Launcher,3.9,(103 Reviews),Private,New Delhi + 28 more,26 years old,1k-5k employees (Global),5412,Education & Training | 1k-5k Employees | 27 years old | New Delhi +32 more,3.6,130 Reviews,1.1k Salaries,15 Jobs
3955,SOPAN,4.1,(103 Reviews),Private,"Pune,Maharashtra + 16 more",21 years old,501-1k employees (Global),4151,Industrial Machinery | 1k-5k Employees | 22 years old | Pune +25 more,3.9,175 Reviews,1k Salaries,-- Jobs
3957,TC Global,4.2,(103 Reviews),Private,"Delhi/NCR,Delhi + 17 more",27 years old,201-500 employees (Global),5569,EdTech | 201-500 Employees | 28 years old | Delhi +17 more,3.8,125 Reviews,522 Salaries,27 Jobs
3958,J.K. Helene Curtis,3.9,(103 Reviews),Private,Mumbai + 28 more,58 years old,201-500 employees (Global),6645,Fashion & Textile | 51-200 Employees | 59 years old | Mumbai +29 more,4.1,103 Reviews,389 Salaries,-- Jobs
3958,J.K. Helene Curtis,3.9,(103 Reviews),Private,Mumbai + 28 more,58 years old,201-500 employees (Global),6682,Fashion & Textile | 51-200 Employees | 59 years old | Mumbai +29 more,4.1,103 Reviews,389 Salaries,-- Jobs
3959,St. Mary's School,4.2,(103 Reviews),Private,Medford + 36 more,56 years old,501-1k employees (Global),5211,Education & Training | 501-1k Employees (Global) | 57 years old | Medford +52 more,4.1,135 Reviews,556 Salaries,4 Jobs
3960,Starbucks,4.3,(103 Reviews),"Seattle,Washington + 13 more",51 years old,1k-5k employees (India),,4007,Hospitality | 1k-5k Employees | Public | 52 years old | Seattle +27 more,4.4,182 Reviews,581 Salaries,-- Jobs
3963,Indwell,4.1,(103 Reviews),"Vijayawada,Andhra Pradesh + 15 more",45 years old,51-200 employees (Global),,6138,Engineering & Construction | 51-200 Employees (Global) | 46 years old | Vijayawada +16 more,4.0,112 Reviews,551 Salaries,-- Jobs
3965,Bharat Benz,4.2,(103 Reviews),Private,"Chennai,Tamil Nadu + 45 more",11 years old,1k-5k employees (India),5717,Automobile | 1k-5k Employees | 12 years old | Chennai +55 more,4.0,122 Reviews,611 Salaries,-- Jobs
3967,Sparsh Hospital,4.3,(103 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 12 more",16 years old,501-1k employees (India),5329,Healthcare | 501-1k Employees | 17 years old | Bangalore/Bengaluru +15 more,3.9,132 Reviews,861 Salaries,-- Jobs
3972,Trelleborg,4.2,(103 Reviews),Private,"Trelleborg,Baden-Württemberg + 4 more",70 years old,51-200 employees (India),3904,Industrial Machinery | 51-200 Employees | 71 years old | Trelleborg +6 more,4.1,187 Reviews,1.3k Salaries,5 Jobs
3973,CEVA Logistics,4.1,(103 Reviews),Private,"Marseille,Provence-Alpes-Cote D'Azur + 19 more",16 years old,1k-5k employees (Global),3756,Logistics | 1k-5k Employees | 17 years old | Marseille +29 more,3.9,194 Reviews,1.1k Salaries,11 Jobs
3973,CEVA Logistics,4.1,(103 Reviews),Private,"Marseille,Provence-Alpes-Cote D'Azur + 19 more",16 years old,1k-5k employees (Global),3760,Logistics | 1k-5k Employees | 17 years old | Marseille +29 more,3.9,194 Reviews,1.1k Salaries,11 Jobs
3974,Plastic Omnium,3.5,(103 Reviews),Private,Levallois-Perret + 7 more,76 years old,201-500 employees (India),4674,Automobile | 201-500 Employees | 77 years old | Levallois-Perret +8 more,3.6,153 Reviews,1.2k Salaries,14 Jobs
3976,NBCC,4.2,(103 Reviews),Private,"Delhi/NCR,Delhi + 21 more",62 years old,1k-5k employees (India),4578,Real Estate | 1k-5k Employees | Fortune India 500 | 63 years old | Delhi/NCR +26 more,4.1,156 Reviews,764 Salaries,-- Jobs
3978,Pie Infocomm,4.2,(103 Reviews),Private,"Lucknow,Uttar Pradesh + 1 more",20 years old,1-10 employees (India),5724,IT Services & Consulting | 1-10 Employees | 21 years old | Lucknow +4 more,4.2,121 Reviews,160 Salaries,4 Jobs
3981,Sv Creditline,4.4,(103 Reviews),Public,Gurgaon + 31 more,12 years old,201-500 employees (India),5200,NBFC | 1k-5k Employees | Public | 13 years old | Gurgaon +39 more,3.3,135 Reviews,527 Salaries,-- Jobs
3986,Gold Plus Glass,3.1,(103 Reviews),Private,"Delhi/NCR,Delhi + 6 more",37 years old,1k-5k employees (Global),3178,Other | 1k-5k Employees | 38 years old | Delhi/NCR +18 more,3.9,231 Reviews,1k Salaries,6 Jobs
3987,Compuage Infocom,3.4,(103 Reviews),Public,"Mumbai,Maharashtra + 26 more",35 years old,201-500 employees (Global),4524,Hardware & Networking | 501-1k Employees | Public | 36 years old | Mumbai +38 more,3.9,158 Reviews,1.2k Salaries,6 Jobs
3988,Compuage Infocom,3.4,(103 Reviews),Public,"Mumbai,Maharashtra + 26 more",35 years old,201-500 employees (Global),4524,Hardware & Networking | 501-1k Employees | Public | 36 years old | Mumbai +38 more,3.9,158 Reviews,1.2k Salaries,6 Jobs
3989,Technicolor,4.2,(104 Reviews),Private,Paris + 4 more,129 years old,10k-50k employees (Global),3441,Animation & VFX | 5k-10k Employees | 130 years old | Paris +6 more,4.0,213 Reviews,2k Salaries,27 Jobs
3990,GRT Jewellers,4.3,(102 Reviews),Private,"Chennai,Tamil Nadu + 13 more",58 years old,5k-10k employees (Global),3635,Jewellery | 5k-10k Employees | 59 years old | Chennai +22 more,4.3,202 Reviews,1.1k Salaries,7 Jobs
3991,Jeena & Company,4.0,(102 Reviews),Private,"Mumbai,Maharashtra + 22 more",122 years old,501-1k employees (Global),5996,Logistics | 501-1k Employees | 123 years old | Mumbai +22 more,4.5,115 Reviews,565 Salaries,13 Jobs
3992,Hidesign,3.6,(102 Reviews),Private,"Pondicherry/Puducherry,Tamil Nadu + 19 more",44 years old,501-1k employees (Global),5285,Retail | 201-500 Employees | 45 years old | Pondicherry/Puducherry +23 more,3.2,133 Reviews,953 Salaries,24 Jobs
3993,B. E. Billimoria,3.7,(102 Reviews),Private,Mumbai + 10 more,64 years old,201-500 employees (India),6544,Engineering & Construction | 201-500 Employees | 65 years old | Mumbai +11 more,3.5,105 Reviews,315 Salaries,1 Jobs
3994,MITA,3.6,(102 Reviews),Cambridge + 7 more,23 years old,201-500 employees (Global),,4501,Industrial Machinery | 51-200 Employees | 24 years old | Cambridge +6 more,3.5,159 Reviews,849 Salaries,-- Jobs
3997,HEG,3.9,(102 Reviews),Public,"Noida,Uttar Pradesh + 2 more",50 years old,1k-5k employees (Global),4892,Semiconductors | 501-1k Employees | Public | 51 years old | Noida +6 more,3.8,145 Reviews,737 Salaries,-- Jobs
3998,Hgs Services,3.8,(102 Reviews),Private,Bengaluru + 17 more,22 years old,10k-50k employees (India),4153,Analytics & KPO | 10k-50k Employees | 23 years old | Bengaluru +18 more,3.9,175 Reviews,860 Salaries,-- Jobs
3999,RAMADA PLAZA,3.8,(102 Reviews),Public,New Jersey + 15 more,69 years old,201-500 employees (Global),5982,Hospitality | 201-500 Employees (Global) | Public | 70 years old | New Jersey +18 more,4.1,115 Reviews,607 Salaries,-- Jobs
4000,Synergies Castings,3.4,(102 Reviews),"Visakhapatnam/Vizag,Andhra Pradesh + 2 more",23 years old,201-500 employees (Global),,2955,Industrial Machinery | 51-200 Employees | Public | 24 years old | Visakhapatnam/Vizag +4 more,4.1,251 Reviews,797 Salaries,-- Jobs
4001,Pacific India,3.6,(102 Reviews),Private,New Delhi + 17 more,26 years old,1k-5k employees (Global),6233,Real Estate | 1k-5k Employees (Global) | 27 years old | New Delhi +13 more,3.6,111 Reviews,898 Salaries,9 Jobs
4003,Roulunds Braking,3.7,(102 Reviews),Private,Odense + 2 more,286 years old,1k-5k employees (Global),4974,Auto Components | 1k-5k Employees (Global) | 287 years old | Odense +2 more,3.3,142 Reviews,801 Salaries,-- Jobs
4004,Securitrans India,3.9,(102 Reviews),Private,"Delhi/NCR,Delhi + 32 more",36 years old,1k-5k employees (Global),6156,Financial Services | 1k-5k Employees | 37 years old | Delhi/NCR +38 more,3.8,112 Reviews,548 Salaries,-- Jobs
4004,Securitrans India,3.9,(102 Reviews),Private,"Delhi/NCR,Delhi + 32 more",36 years old,1k-5k employees (Global),6173,Financial Services | 1k-5k Employees | 37 years old | Delhi/NCR +38 more,3.8,112 Reviews,548 Salaries,-- Jobs
4005,Walter Bushnell,3.6,(102 Reviews),Private,Gurgaon + 25 more,18 years old,1k-5k employees (Global),5317,Pharma | 51-200 Employees | 19 years old | Gurgaon +29 more,3.4,132 Reviews,431 Salaries,-- Jobs
4007,Alysj jv,4.7,(102 Reviews),Private,Al Rayyan + 1 more,8 years old,51-200 employees (India),6641,Engineering & Construction | 51-200 Employees | 9 years old | Al Rayyan +2 more,4.5,103 Reviews,165 Salaries,-- Jobs
4007,Alysj jv,4.7,(102 Reviews),Private,Al Rayyan + 1 more,8 years old,51-200 employees (India),6684,Engineering & Construction | 51-200 Employees | 9 years old | Al Rayyan +2 more,4.5,103 Reviews,165 Salaries,-- Jobs
4009,Fernandez Hospital,3.9,(102 Reviews),Private,"Hyderabad/Secunderabad,Telangana",74 years old,1k-5k employees (India),5017,Healthcare | 1k-5k Employees | 75 years old | Hyderabad/Secunderabad,4.1,141 Reviews,593 Salaries,-- Jobs
4010,Presidium School,3.7,(102 Reviews),Private,New Delhi + 6 more,17 years old,1k-5k employees (Global),5933,Education & Training | 501-1k Employees | 18 years old | New Delhi +6 more,4.1,116 Reviews,671 Salaries,-- Jobs
4010,Presidium School,3.7,(102 Reviews),Private,New Delhi + 6 more,17 years old,1k-5k employees (Global),5961,Education & Training | 501-1k Employees | 18 years old | New Delhi +6 more,4.1,116 Reviews,671 Salaries,-- Jobs
4014,Festo,3.9,(102 Reviews),Private,"Ludhiana,Punjab + 10 more",36 years old,10k-50k employees (Global),3875,Industrial Automation | 501-1k Employees | 37 years old | Ludhiana +16 more,3.9,188 Reviews,1.2k Salaries,4 Jobs
4017,Europa Locks,3.3,(102 Reviews),Private,"Pune,Maharashtra + 13 more",38 years old,201-500 employees (Global),4003,Industrial Machinery | 51-200 Employees | 39 years old | Pune +19 more,3.5,182 Reviews,1.1k Salaries,1 Jobs
4018,AL JABER GROUP,4.4,(102 Reviews),Private,Abu Dhabi + 9 more,52 years old,50k-1 Lakh employees (Global),6084,Engineering & Construction | 1k-5k Employees | 53 years old | Abu Dhabi +12 more,4.5,113 Reviews,259 Salaries,-- Jobs
4020,75way Technologies,4.8,(102 Reviews),Private,"Panchkula,Haryana + 1 more",7 years old,51-200 employees (India),5352,IT Services & Consulting | 51-200 Employees | 8 years old | Panchkula +2 more,4.7,131 Reviews,76 Salaries,15 Jobs
4020,75way Technologies,4.8,(102 Reviews),Private,"Panchkula,Haryana + 1 more",7 years old,51-200 employees (India),5367,IT Services & Consulting | 51-200 Employees | 8 years old | Panchkula +2 more,4.7,131 Reviews,76 Salaries,15 Jobs
4021,Europa Locks,3.3,(102 Reviews),Private,"Pune,Maharashtra + 13 more",38 years old,201-500 employees (Global),4003,Industrial Machinery | 51-200 Employees | 39 years old | Pune +19 more,3.5,182 Reviews,1.1k Salaries,1 Jobs
4024,OodlesTechnologies,2.8,(102 Reviews),Private,"Gurgaon/Gurugram,Haryana + 7 more",13 years old,201-500 employees (Global),3804,IT Services & Consulting | 501-1k Employees | 14 years old | Gurgaon/Gurugram +8 more,3.0,192 Reviews,1.5k Salaries,104 Jobs
4025,InfoBeans,3.6,(101 Reviews),Public,"Danville,California + 2 more",22 years old,501-1k employees (India),3788,IT Services & Consulting | 1k-5k Employees | Public | 23 years old | Indore +3 more,3.7,193 Reviews,2.5k Salaries,45 Jobs
4027,Goibibo,4.1,(101 Reviews),Private,"Gurgaon/Gurugram,Haryana + 12 more",15 years old,1k-5k employees (India),5816,Internet | 1k-5k Employees | 16 years old | Gurgaon +16 more,4.2,119 Reviews,951 Salaries,20 Jobs
4028,ValGenesis,2.1,(101 Reviews),Private,"South San Francisco,California + 2 more",17 years old,51-200 employees (India),5149,Software Product | 201-500 Employees | 18 years old | South San Francisco +4 more,2.7,137 Reviews,638 Salaries,3 Jobs
4031,Volvo Trucks,4.3,(101 Reviews),Private,Gothenburg + 18 more,94 years old,1k-5k employees (India),4050,Automobile | 1k-5k Employees | 95 years old | Gothenburg +26 more,4.1,180 Reviews,1.1k Salaries,-- Jobs
4033,Rittal,4.1,(101 Reviews),Private,Herborn + 10 more,27 years old,10k-50k employees (Global),4694,Industrial Machinery | 501-1k Employees | 28 years old | Herborn +14 more,4.1,152 Reviews,919 Salaries,-- Jobs
4035,Shipco Transport,3.5,(101 Reviews),"Hoboken,New Jersery + 1 more",34 years old,1k-5k employees (Global),,4579,Logistics | 501-1k Employees | 35 years old | Hoboken +4 more,3.8,156 Reviews,1.3k Salaries,3 Jobs
4038,Nirmal Bang,3.8,(101 Reviews),Private,"Kolkata,West Bengal + 20 more",36 years old,1k-5k employees (Global),6030,Financial Services | 1k-5k Employees | 37 years old | Kolkata +22 more,3.5,114 Reviews,1k Salaries,1 Jobs
4038,Nirmal Bang,3.8,(101 Reviews),Private,"Kolkata,West Bengal + 20 more",36 years old,1k-5k employees (Global),6048,Financial Services | 1k-5k Employees | 37 years old | Kolkata +22 more,3.5,114 Reviews,1k Salaries,1 Jobs
4039,The Indian Express,3.9,(101 Reviews),Private,"Noida,Uttar Pradesh + 21 more",90 years old,5k-10k employees (Global),5336,Printing & Publishing | 1k-5k Employees | 91 years old | Noida +20 more,3.8,132 Reviews,1.1k Salaries,2 Jobs
4041,Mahindra Electric,3.5,(101 Reviews),Private,Bengaluru + 8 more,28 years old,201-500 employees (Global),3583,Automobile | 201-500 Employees | 29 years old | Bengaluru +10 more,3.7,204 Reviews,1.5k Salaries,-- Jobs
4048,Brinks Arya India,4.2,(101 Reviews),Private,"Coppell,Texas + 25 more",41 years old,51-200 employees (India),6294,Financial Services | 51-200 Employees | 42 years old | Coppell +28 more,3.9,109 Reviews,396 Salaries,-- Jobs
4049,Sagar Hospital,4.2,(101 Reviews),"Bangalore/Bengaluru,Karnataka + 4 more",20 years old,1k-5k employees (Global),,5814,Healthcare | 1k-5k Employees | 21 years old | Bangalore/Bengaluru +7 more,4.0,119 Reviews,570 Salaries,-- Jobs
4049,Sagar Hospital,4.2,(101 Reviews),"Bangalore/Bengaluru,Karnataka + 4 more",20 years old,1k-5k employees (Global),,5820,Healthcare | 1k-5k Employees | 21 years old | Bangalore/Bengaluru +7 more,4.0,119 Reviews,570 Salaries,-- Jobs
4050,Gopal Snacks,3.6,(101 Reviews),"Rajkot,Gujarat + 16 more",28 years old,201-500 employees (India),,4530,Food Processing | 201-500 Employees | 29 years old | Rajkot +32 more,3.8,158 Reviews,733 Salaries,19 Jobs
